id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_outlier_iqr,price_log,price_zscore,price_outlier_z
27339476,"Spacious Harbour View King Room, Central Sydney",201447102,Marcus,,Sydney,-33.860016469938095,151.2037877606189,private room,96,2,18,2018-11-25,4.66,6,127,sydney,False,4.564348191467836,-0.4720012159350708,False
27339782,90%NEW!! Ensuite Bath+Balcony *Near Train& Airport,124544328,Ki,,Rockdale,-33.93121560008849,151.13992059916717,private room,50,14,0,,0.0,2,39,sydney,False,3.912023005428146,-1.2804551111803544,False
27339900,"2 BR Unit 10 Mins CBD, Near Grounds of Alexandria",206029432,Cathy And Peter,,Sydney,-33.90058579990383,151.2038563776011,entire home/apt,186,1,31,2018-11-26,7.32,1,133,sydney,False,5.225746673713202,0.3476975949093266,False
27340048,Surry Hills 4 Marj,24216548,Jason,,Sydney,-33.88097392379264,151.2132517133365,private room,65,2,0,,0.0,3,0,sydney,False,4.174387269895637,-0.9552961013471802,False
27340341,Double Harbour View Room - Spacious Period Home,201447102,Marcus,,Sydney,-33.86050503999052,151.20408781535966,private room,55,2,11,2018-11-03,3.08,6,126,sydney,False,4.007333185232471,-1.1623332177315755,False
27340698,Modern & Convenient home in Sydney Centre,27286333,Julie,,Sydney,-33.88256266507922,151.19902628361146,entire home/apt,599,4,0,,0.0,38,53,sydney,True,6.395261598115449,1.797126371254262,False
27341142,"Harbour View Room w/Desk nr CBD, Rocks, Barangaroo",201447102,Marcus,,Sydney,-33.85821018103423,151.20243419919555,private room,55,2,12,2018-11-28,4.09,6,144,sydney,False,4.007333185232471,-1.1623332177315755,False
27341248,Private room in absolute waterfront apartment,53527181,Sam,,North Sydney,-33.84390685370022,151.21595398878122,private room,100,2,1,2018-09-27,0.42,2,45,sydney,False,4.605170185988092,-0.4214088102026723,False
27341635,Budget Room,154618936,Sydney Boutique,,Sydney,-33.87788364243968,151.222289978072,private room,138,1,0,,0.0,5,309,sydney,False,4.927253685157205,-0.022237254251653845,False
27341845,Standard Family Room,154618936,Sydney Boutique,,Sydney,-33.877366684780625,151.2210876576737,private room,179,1,0,,0.0,5,312,sydney,False,5.187385805840755,0.3001553664009485,False
27341876,Deluxe Room,154618936,Sydney Boutique,,Sydney,-33.87601839229568,151.22066440153702,private room,199,1,0,,0.0,5,326,sydney,False,5.293304824724492,0.4314252379767887,False
27342060,Deluxe Family Room,154618936,Sydney Boutique,,Sydney,-33.87625544429778,151.2219999988273,private room,239,1,0,,0.0,5,321,sydney,False,5.476463551931511,0.658421511656881,False
27342088,Superior room,154618936,Sydney Boutique,,Sydney,-33.877833416409246,151.22088119168473,private room,249,1,0,,0.0,5,331,sydney,False,5.517452896464707,0.7092213212619594,False
27342233,Modern and Beautifully Decorated 2BR Terrace,205107780,Rosemary & Ben,,Sydney,-33.89351651885009,151.18273185550717,entire home/apt,199,2,10,2018-11-29,3.61,1,144,sydney,False,5.293304824724492,0.4314252379767887,False
27342660,Designer Studio Apartment 90 meters to the beach.,206055251,Eugene,,Manly,-33.78747499896133,151.285892999701,entire home/apt,190,1,5,2018-11-10,1.63,2,340,sydney,False,5.247024072160486,0.37406756501553445,False
